,Weight Room,Date,time,count
16100,2.0,2016-04-02,08:30pm ,42
16101,2.0,2016-04-03,08:30pm ,49
16102,2.0,2016-04-04,08:30pm ,121
16103,2.0,2016-04-05,08:30pm ,102
16104,2.0,2016-04-06,08:30pm ,76
16105,2.0,2016-04-07,08:30pm ,52
16106,2.0,2016-04-08,08:30pm ,55
16107,2.0,2016-04-09,08:30pm ,28
16108,2.0,2016-04-13,08:30pm ,77
16109,2.0,2016-04-15,08:30pm ,54
16110,2.0,2016-04-17,08:30pm ,78
16111,2.0,2016-04-10,08:30pm ,58
16112,2.0,2016-04-11,08:30pm ,107
16113,2.0,2016-04-12,08:30pm ,122
16114,2.0,2016-04-16,08:30pm ,47
16115,2.0,2016-05-24,08:30pm ,
16116,2.0,2016-05-02,08:30pm ,94
16117,2.0,2016-05-03,08:30pm ,
16118,2.0,2016-05-04,08:30pm ,
16119,2.0,2016-05-05,08:30pm ,58
16120,2.0,2016-05-06,08:30pm ,
16121,2.0,2016-05-08,08:30pm ,
16122,2.0,2016-05-09,08:30pm ,
16123,2.0,2016-05-10,08:30pm ,
16124,2.0,2016-05-11,08:30pm ,
16125,2.0,2016-05-12,08:30pm ,
16126,2.0,2016-05-13,08:30pm ,
16127,2.0,2016-05-01,08:30pm ,59
16725,2.0,2015-08-04,09:30pm ,23.0
16726,2.0,2015-08-05,09:30pm ,23.0
16727,2.0,2015-08-06,09:30pm ,24.0
16728,2.0,2015-08-07,09:30pm ,12.0
16729,2.0,2015-08-08,09:30pm ,
16730,2.0,2015-08-09,09:30pm ,31.0
16731,2.0,2015-08-10,09:30pm ,
16732,2.0,2015-08-11,09:30pm ,
16733,2.0,2015-08-12,09:30pm ,17.0
16734,2.0,2015-08-13,09:30pm ,17.0
16735,2.0,2015-08-14,09:30pm ,26.0
16736,2.0,2015-08-15,09:30pm ,
16737,2.0,2015-08-16,09:30pm ,
16738,2.0,2015-08-17,09:30pm ,27.0
16739,2.0,2015-08-18,09:30pm ,
16740,2.0,2015-08-19,09:30pm ,32.0
16741,2.0,2015-08-20,09:30pm ,
16742,2.0,2015-08-21,09:30pm ,27.0
16743,2.0,2015-08-22,09:30pm ,
16744,2.0,2015-08-23,09:30pm ,38.0
16745,2.0,2015-08-24,09:30pm ,78.0
16746,2.0,2015-08-25,09:30pm ,67.0
16747,2.0,2015-08-26,09:30pm ,85.0
16748,2.0,2015-08-27,09:30pm ,97.0
16749,2.0,2015-08-28,09:30pm ,29.0
16750,2.0,2015-08-29,09:30pm ,22.0
16751,2.0,2015-08-30,09:30pm ,48.0
16752,2.0,2015-08-31,09:30pm ,103.0
16753,2.0,2015-09-01,09:30pm ,100.0
16754,2.0,2015-09-02,09:30pm ,88.0
16755,2.0,2015-09-03,09:30pm ,
16756,2.0,2015-09-04,09:30pm ,28.0
16757,2.0,2015-09-05,09:30pm ,30.0
16758,2.0,2015-09-06,09:30pm ,31.0
16759,2.0,2015-09-07,09:30pm ,39.0
16760,2.0,2015-09-08,09:30pm ,92.0
16761,2.0,2015-09-09,09:30pm ,99.0
16762,2.0,2015-09-10,09:30pm ,69.0
16763,2.0,2015-09-11,09:30pm ,59.0
16764,2.0,2015-09-12,09:30pm ,27.0
16765,2.0,2015-09-13,09:30pm ,45.0
16766,2.0,2015-09-14,09:30pm ,102.0
16767,2.0,2015-09-15,09:30pm ,90.0
16768,2.0,2015-09-16,09:30pm ,72.0
16769,2.0,2015-09-17,09:30pm ,61.0
16770,2.0,2015-09-18,09:30pm ,48.0
16771,2.0,2015-09-19,09:30pm ,
16772,2.0,2015-09-20,09:30pm ,50.0
16773,2.0,2015-09-21,09:30pm ,160.0
16774,2.0,2015-09-22,09:30pm ,103.0
16775,2.0,2015-09-23,09:30pm ,110.0
16776,2.0,2015-09-24,09:30pm ,60.0
16777,2.0,2015-09-25,09:30pm ,35.0
16778,2.0,2015-09-26,09:30pm ,
16779,2.0,2015-09-27,09:30pm ,19.0
16780,2.0,2015-09-28,09:30pm ,89.0
16781,2.0,2015-09-29,09:30pm ,97.0
16782,2.0,2015-09-30,09:30pm ,77.0
16783,1.0,2015-08-04,09:30pm ,
16784,1.0,2015-08-05,09:30pm ,45.0
16785,1.0,2015-08-06,09:30pm ,36.0
16786,1.0,2015-08-07,09:30pm ,35.0
16787,1.0,2015-08-08,09:30pm ,
16788,1.0,2015-08-09,09:30pm ,42.0
16789,1.0,2015-08-10,09:30pm ,
16790,1.0,2015-08-11,09:30pm ,
16791,1.0,2015-08-12,09:30pm ,23.0
16792,1.0,2015-08-13,09:30pm ,60.0
16793,1.0,2015-08-14,09:30pm ,43.0
16794,1.0,2015-08-15,09:30pm ,
16795,1.0,2015-08-16,09:30pm ,
16796,1.0,2015-08-17,09:30pm ,65.0
16797,1.0,2015-08-18,09:30pm ,
16798,1.0,2015-08-19,09:30pm ,95.0
16799,1.0,2015-08-20,09:30pm ,
16800,1.0,2015-08-21,09:30pm ,112.0
16801,1.0,2015-08-22,09:30pm ,
16802,1.0,2015-08-23,09:30pm ,70.0
16803,1.0,2015-08-24,09:30pm ,91.0
16804,1.0,2015-08-25,09:30pm ,125.0
16805,1.0,2015-08-26,09:30pm ,122.0
16806,1.0,2015-08-27,09:30pm ,99.0
16807,1.0,2015-08-28,09:30pm ,87.0
16808,1.0,2015-08-29,09:30pm ,60.0
16809,1.0,2015-08-30,09:30pm ,90.0
16810,1.0,2015-08-31,09:30pm ,173.0
16811,1.0,2015-09-01,09:30pm ,200.0
16812,1.0,2015-09-02,09:30pm ,159.0
16813,1.0,2015-09-03,09:30pm ,
16814,1.0,2015-09-04,09:30pm ,65.0
16815,1.0,2015-09-05,09:30pm ,68.0
16816,1.0,2015-09-06,09:30pm ,58.0
16817,1.0,2015-09-07,09:30pm ,86.0
16818,1.0,2015-09-08,09:30pm ,190.0
16819,1.0,2015-09-09,09:30pm ,159.0
16820,1.0,2015-09-10,09:30pm ,125.0
16821,1.0,2015-09-11,09:30pm ,87.0
16822,1.0,2015-09-12,09:30pm ,64.0
16823,1.0,2015-09-13,09:30pm ,86.0
16824,1.0,2015-09-14,09:30pm ,134.0
16825,1.0,2015-09-15,09:30pm ,171.0
16826,1.0,2015-09-16,09:30pm ,130.0
16827,1.0,2015-09-17,09:30pm ,115.0
16828,1.0,2015-09-18,09:30pm ,100.0
16829,1.0,2015-09-19,09:30pm ,
16830,1.0,2015-09-20,09:30pm ,86.0
16831,1.0,2015-09-21,09:30pm ,148.0
16832,1.0,2015-09-22,09:30pm ,160.0
16833,1.0,2015-09-23,09:30pm ,136.0
16834,1.0,2015-09-24,09:30pm ,98.0
16835,1.0,2015-09-25,09:30pm ,77.0
16836,1.0,2015-09-26,09:30pm ,
16837,1.0,2015-09-27,09:30pm ,70.0
16838,1.0,2015-09-28,09:30pm ,181.0
16839,1.0,2015-09-29,09:30pm ,170.0
16840,1.0,2015-09-30,09:30pm ,150.0
16841,1.0,2015-10-01,09:30pm ,126.0
16842,1.0,2015-10-02,09:30pm ,60.0
16843,1.0,2015-10-03,09:30pm ,34.0
16844,1.0,2015-10-04,09:30pm ,70.0
16845,1.0,2015-10-05,09:30pm ,125.0
16846,1.0,2015-10-06,09:30pm ,180.0
16847,1.0,2015-10-07,09:30pm ,120.0
16848,1.0,2015-10-08,09:30pm ,134.0
16849,1.0,2015-10-09,09:30pm ,
16850,1.0,2015-10-10,09:30pm ,
16851,1.0,2015-10-11,09:30pm ,86.0
16852,1.0,2015-10-12,09:30pm ,135.0
16853,1.0,2015-10-13,09:30pm ,162.0
16854,1.0,2015-10-14,09:30pm ,140.0
16855,1.0,2015-10-15,09:30pm ,106.0
16856,1.0,2015-10-16,09:30pm ,42.0
16857,1.0,2015-10-17,09:30pm ,45.0
16858,1.0,2015-10-18,09:30pm ,52.0
16859,1.0,2015-10-19,09:30pm ,146.0
16860,1.0,2015-10-20,09:30pm ,111.0
16861,1.0,2015-10-21,09:30pm ,109.0
16862,1.0,2015-10-22,09:30pm ,72.0
16863,1.0,2015-10-23,09:30pm ,55.0
16864,1.0,2015-10-24,09:30pm ,
16865,1.0,2015-10-25,09:30pm ,78.0
16866,1.0,2015-10-26,09:30pm ,90.0
16867,1.0,2015-10-27,09:30pm ,150.0
16868,1.0,2015-10-28,09:30pm ,135.0
16869,1.0,2015-10-29,09:30pm ,95.0
16870,1.0,2015-10-30,09:30pm ,66.0
16871,1.0,2015-10-31,09:30pm ,15.0
16872,1.0,2015-11-01,09:30pm ,63.0
16873,1.0,2015-11-02,09:30pm ,154.0
16874,1.0,2015-11-03,09:30pm ,145.0
16875,1.0,2015-11-04,09:30pm ,145.0
16876,1.0,2015-11-05,09:30pm ,
16877,1.0,2015-11-06,09:30pm ,61.0
16878,1.0,2015-11-07,09:30pm ,43.0
16879,1.0,2015-11-08,09:30pm ,37.0
16880,1.0,2015-11-09,09:30pm ,172.0
16881,1.0,2015-11-10,09:30pm ,126.0
16882,1.0,2015-11-11,09:30pm ,90.0
16883,1.0,2015-11-12,09:30pm ,
16884,1.0,2015-11-13,09:30pm ,90.0
16885,1.0,2015-11-14,09:30pm ,
16886,1.0,2015-11-15,09:30pm ,122.0
16887,1.0,2015-11-16,09:30pm ,156.0
16888,1.0,2015-11-17,09:30pm ,125.0
16889,1.0,2015-11-18,09:30pm ,132.0
16890,1.0,2015-11-19,09:30pm ,71.0
16891,1.0,2015-11-20,09:30pm ,90.0
16892,1.0,2015-11-21,09:30pm ,35.0
16893,1.0,2015-11-22,09:30pm ,58.0
16894,1.0,2015-11-23,09:30pm ,122.0
16895,1.0,2015-11-24,09:30pm ,78.0
16896,1.0,2015-11-25,09:30pm ,
16897,1.0,2015-11-28,09:30pm ,
16898,1.0,2015-11-29,09:30pm ,37.0
16899,1.0,2015-11-30,09:30pm ,152.0
16900,1.0,2015-12-01,09:30pm ,123.0
16901,1.0,2015-12-02,09:30pm ,
16902,1.0,2015-12-03,09:30pm ,69.0
16903,1.0,2015-12-04,09:30pm ,82.0
16904,1.0,2015-12-05,09:30pm ,41.0
16905,1.0,2015-12-06,09:30pm ,101.0
16906,1.0,2015-12-07,09:30pm ,132.0
16907,1.0,2015-12-08,09:30pm ,100.0
16908,1.0,2015-12-09,09:30pm ,84.0
16909,1.0,2015-12-10,09:30pm ,76.0
16910,1.0,2015-12-11,09:30pm ,62.0
16911,1.0,2015-12-12,09:30pm ,60.0
16912,1.0,2015-12-13,09:30pm ,47.0
16913,1.0,2015-12-14,09:30pm ,79.0
16914,1.0,2015-12-15,09:30pm ,55.0
16915,1.0,2015-12-16,09:30pm ,57.0
16916,1.0,2015-12-17,09:30pm ,26.0
16917,1.0,2015-12-18,09:30pm ,37.0
16918,1.0,2015-12-19,09:30pm ,
16919,1.0,2015-12-20,09:30pm ,
16920,1.0,2015-12-21,09:30pm ,69.0
16921,1.0,2015-12-22,09:30pm ,44.0
16922,1.0,2015-12-23,09:30pm ,
16923,1.0,2016-01-15,09:30pm ,76.0
16924,1.0,2016-01-16,09:30pm ,40.0
16925,1.0,2016-01-22,09:30pm ,80.0
16926,1.0,2016-01-29,09:30pm ,98.0
16927,1.0,2016-01-02,09:30pm ,
16928,1.0,2016-01-04,09:30pm ,
16929,1.0,2016-01-05,09:30pm ,44.0
16930,1.0,2016-01-06,09:30pm ,39.0
16931,1.0,2016-01-07,09:30pm ,
16932,1.0,2016-01-08,09:30pm ,
16933,1.0,2016-01-09,09:30pm ,
16934,1.0,2016-01-11,09:30pm ,72.0
16935,1.0,2016-01-12,09:30pm ,67.0
16936,1.0,2016-01-13,09:30pm ,151.0
16937,1.0,2016-01-14,09:30pm ,109.0
16938,1.0,2016-01-17,09:30pm ,90.0
16939,1.0,2016-01-18,09:30pm ,92.0
16940,1.0,2016-01-19,09:30pm ,200.0
16941,1.0,2016-01-20,09:30pm ,170.0
16942,1.0,2016-01-21,09:30pm ,120.0
16943,1.0,2016-01-23,09:30pm ,53.0
16944,1.0,2016-01-25,09:30pm ,143.0
16945,1.0,2016-01-26,09:30pm ,169.0
16946,1.0,2016-01-27,09:30pm ,195.0
16947,1.0,2016-01-28,09:30pm ,70.0
16948,1.0,2016-01-31,09:30pm ,76.0
16949,1.0,2016-01-03,09:30pm ,22.0
16950,1.0,2016-01-30,09:30pm ,52.0
16951,1.0,2016-01-23,09:30pm ,53.0
16952,1.0,2016-02-01,09:30pm ,167.0
16953,1.0,2016-02-02,09:30pm ,132.0
16954,1.0,2016-02-03,09:30pm ,205.0
16955,1.0,2016-02-04,09:30pm ,92.0
16956,1.0,2016-02-05,09:30pm ,70.0
16957,1.0,2016-02-06,09:30pm ,55.0
16958,1.0,2016-02-07,09:30pm ,62.0
16959,1.0,2016-02-08,09:30pm ,185.0
16960,1.0,2016-02-09,09:30pm ,180.0
16961,1.0,2016-02-10,09:30pm ,155.0
16962,1.0,2016-02-11,09:30pm ,111.0
16963,1.0,2016-02-12,09:30pm ,85.0
16964,1.0,2016-02-13,09:30pm ,30.0
16965,1.0,2016-02-14,09:30pm ,32.0
16966,1.0,2016-02-15,09:30pm ,169.0
16967,1.0,2016-02-16,09:30pm ,163.0
16968,1.0,2016-02-17,09:30pm ,135.0
16969,1.0,2016-02-18,09:30pm ,87.0
16970,1.0,2016-02-19,09:30pm ,86.0
16971,1.0,2016-02-20,09:30pm ,47.0
16972,1.0,2016-02-21,09:30pm ,80.0
16973,1.0,2016-02-22,09:30pm ,176.0
16974,1.0,2016-02-23,09:30pm ,153.0
16975,1.0,2016-02-24,09:30pm ,115.0
16976,1.0,2016-02-25,09:30pm ,79.0
16977,1.0,2016-02-26,09:30pm ,43.0
16978,1.0,2016-02-27,09:30pm ,53.0
16979,1.0,2016-02-28,09:30pm ,64.0
16980,1.0,2016-02-29,09:30pm ,184.0
16981,1.0,2016-03-01,09:30pm ,143.0
16982,1.0,2016-03-02,09:30pm ,138.0
16983,1.0,2016-03-03,09:30pm ,96.0
16984,1.0,2016-03-04,09:30pm ,85.0
16985,1.0,2016-03-05,09:30pm ,51.0
16986,1.0,2016-03-06,09:30pm ,81.0
16987,1.0,2016-03-07,09:30pm ,152.0
16988,1.0,2016-03-08,09:30pm ,167.0
16989,1.0,2016-03-09,09:30pm ,140.0
16990,1.0,2016-03-10,09:30pm ,111.0
16991,1.0,2016-03-11,09:30pm ,53.0
16992,1.0,2016-03-12,09:30pm ,
16993,1.0,2016-03-13,09:30pm ,51.0
16994,1.0,2016-03-14,09:30pm ,34.0
16995,1.0,2016-03-15,09:30pm ,56.0
16996,1.0,2016-03-16,09:30pm ,45.0
16997,1.0,2016-03-17,09:30pm ,25.0
16998,1.0,2016-03-18,09:30pm ,45.0
16999,1.0,2016-03-19,09:30pm ,
17000,1.0,2016-03-20,09:30pm ,64.0
17001,1.0,2016-03-21,09:30pm ,137.0
17002,1.0,2016-03-22,09:30pm ,146.0
17003,1.0,2016-03-23,09:30pm ,115.0
17004,1.0,2016-03-24,09:30pm ,78.0
17005,1.0,2016-03-25,09:30pm ,70.0
17006,1.0,2016-03-26,09:30pm ,65.0
17007,1.0,2016-03-27,09:30pm ,49.0
17008,1.0,2016-03-28,09:30pm ,176.0
17009,1.0,2016-03-29,09:30pm ,183.0
17010,1.0,2016-03-30,09:30pm ,112.0
17011,1.0,2016-03-31,09:30pm ,108.0
17012,1.0,2016-04-14,09:30pm ,98.0
17013,1.0,2016-04-01,09:30pm ,83.0
17014,1.0,2016-04-02,09:30pm ,51.0
17015,1.0,2016-04-03,09:30pm ,82.0
17016,1.0,2016-04-04,09:30pm ,148.0
17017,1.0,2016-04-05,09:30pm ,135.0
17018,1.0,2016-04-06,09:30pm ,138.0
17019,1.0,2016-04-07,09:30pm ,90.0
17020,1.0,2016-04-08,09:30pm ,90.0
17021,1.0,2016-04-09,09:30pm ,43.0
17022,1.0,2016-04-13,09:30pm ,92.0
17023,1.0,2016-04-15,09:30pm ,84.0
17024,1.0,2016-04-17,09:30pm ,74.0
17025,1.0,2016-04-10,09:30pm ,76.0
17026,1.0,2016-04-11,09:30pm ,174.0
17027,1.0,2016-04-12,09:30pm ,168.0
17028,1.0,2016-04-16,09:30pm ,55.0
17029,1.0,2016-05-24,09:30pm ,
17030,1.0,2016-05-02,09:30pm ,121.0
17031,1.0,2016-05-03,09:30pm ,124.0
17032,1.0,2016-05-04,09:30pm ,
17033,1.0,2016-05-05,09:30pm ,72.0
17034,1.0,2016-05-06,09:30pm ,
17035,1.0,2016-05-08,09:30pm ,75.0
17036,1.0,2016-05-09,09:30pm ,
17037,1.0,2016-05-10,09:30pm ,
17038,1.0,2016-05-11,09:30pm ,
17039,1.0,2016-05-12,09:30pm ,
17040,1.0,2016-05-13,09:30pm ,
17041,1.0,2016-05-01,09:30pm ,
17042,2.0,2015-10-01,09:30pm ,67.0
17043,2.0,2015-10-02,09:30pm ,35.0
17044,2.0,2015-10-03,09:30pm ,25.0
17045,2.0,2015-10-04,09:30pm ,47.0
17046,2.0,2015-10-05,09:30pm ,105.0
17047,2.0,2015-10-06,09:30pm ,92.0
17048,2.0,2015-10-07,09:30pm ,82.0
17049,2.0,2015-10-08,09:30pm ,51.0
17050,2.0,2015-10-09,09:30pm ,28.0
17051,2.0,2015-10-10,09:30pm ,
17052,2.0,2015-10-11,09:30pm ,49.0
17053,2.0,2015-10-12,09:30pm ,73.0
17054,2.0,2015-10-13,09:30pm ,93.0
17055,2.0,2015-10-14,09:30pm ,50.0
17056,2.0,2015-10-15,09:30pm ,56.0
17057,2.0,2015-10-16,09:30pm ,25.0
17058,2.0,2015-10-17,09:30pm ,20.0
17059,2.0,2015-10-18,09:30pm ,40.0
17060,2.0,2015-10-19,09:30pm ,94.0
17061,2.0,2015-10-20,09:30pm ,87.0
17062,2.0,2015-10-21,09:30pm ,56.0
17063,2.0,2015-10-22,09:30pm ,38.0
17064,2.0,2015-10-23,09:30pm ,14.0
17065,2.0,2015-10-24,09:30pm ,
17066,2.0,2015-10-25,09:30pm ,54.0
17067,2.0,2015-10-26,09:30pm ,56.0
17068,2.0,2015-10-27,09:30pm ,88.0
17069,2.0,2015-10-28,09:30pm ,86.0
17070,2.0,2015-10-29,09:30pm ,56.0
17071,2.0,2015-10-30,09:30pm ,21.0
17072,2.0,2015-10-31,09:30pm ,10.0
17073,2.0,2015-11-01,09:30pm ,43.0
17074,2.0,2015-11-02,09:30pm ,90.0
17075,2.0,2015-11-03,09:30pm ,110.0
17076,2.0,2015-11-04,09:30pm ,70.0
17077,2.0,2015-11-05,09:30pm ,
17078,2.0,2015-11-06,09:30pm ,35.0
17079,2.0,2015-11-07,09:30pm ,17.0
17080,2.0,2015-11-08,09:30pm ,32.0
17081,2.0,2015-11-09,09:30pm ,84.0
17082,2.0,2015-11-10,09:30pm ,80.0
17083,2.0,2015-11-11,09:30pm ,54.0
17084,2.0,2015-11-12,09:30pm ,49.0
17085,2.0,2015-11-13,09:30pm ,36.0
17086,2.0,2015-11-14,09:30pm ,
17087,2.0,2015-11-15,09:30pm ,40.0
17088,2.0,2015-11-16,09:30pm ,63.0
17089,2.0,2015-11-17,09:30pm ,100.0
17090,2.0,2015-11-18,09:30pm ,82.0
17091,2.0,2015-11-19,09:30pm ,52.0
17092,2.0,2015-11-20,09:30pm ,41.0
17093,2.0,2015-11-21,09:30pm ,25.0
17094,2.0,2015-11-22,09:30pm ,39.0
17095,2.0,2015-11-23,09:30pm ,91.0
17096,2.0,2015-11-24,09:30pm ,51.0
17097,2.0,2015-11-25,09:30pm ,
17098,2.0,2015-11-28,09:30pm ,
17099,2.0,2015-11-29,09:30pm ,24.0
17100,2.0,2015-11-30,09:30pm ,69.0
17101,2.0,2015-12-01,09:30pm ,98.0
17102,2.0,2015-12-02,09:30pm ,57.0
17103,2.0,2015-12-03,09:30pm ,55.0
17104,2.0,2015-12-04,09:30pm ,25.0
17105,2.0,2015-12-05,09:30pm ,16.0
17106,2.0,2015-12-06,09:30pm ,28.0
17107,2.0,2015-12-07,09:30pm ,78.0
17108,2.0,2015-12-08,09:30pm ,54.0
17109,2.0,2015-12-09,09:30pm ,35.0
17110,2.0,2015-12-10,09:30pm ,33.0
17111,2.0,2015-12-11,09:30pm ,42.0
17112,2.0,2015-12-12,09:30pm ,23.0
17113,2.0,2015-12-13,09:30pm ,28.0
17114,2.0,2015-12-14,09:30pm ,44.0
17115,2.0,2015-12-15,09:30pm ,26.0
17116,2.0,2015-12-16,09:30pm ,41.0
17117,2.0,2015-12-17,09:30pm ,13.0
17118,2.0,2015-12-18,09:30pm ,10.0
17119,2.0,2015-12-19,09:30pm ,
17120,2.0,2015-12-20,09:30pm ,
17121,2.0,2015-12-21,09:30pm ,26.0
17122,2.0,2015-12-22,09:30pm ,18.0
17123,2.0,2015-12-23,09:30pm ,
17124,2.0,2016-01-15,09:30pm ,42.0
17125,2.0,2016-01-16,09:30pm ,28.0
17126,2.0,2016-01-22,09:30pm ,48.0
17127,2.0,2016-01-29,09:30pm ,57.0
17128,2.0,2016-01-02,09:30pm ,
17129,2.0,2016-01-04,09:30pm ,17.0
17130,2.0,2016-01-05,09:30pm ,25.0
17131,2.0,2016-01-06,09:30pm ,26.0
17132,2.0,2016-01-07,09:30pm ,
17133,2.0,2016-01-08,09:30pm ,15.0
17134,2.0,2016-01-09,09:30pm ,
17135,2.0,2016-01-11,09:30pm ,42.0
17136,2.0,2016-01-12,09:30pm ,52.0
17137,2.0,2016-01-13,09:30pm ,80.0
17138,2.0,2016-01-14,09:30pm ,67.0
17139,2.0,2016-01-17,09:30pm ,41.0
17140,2.0,2016-01-18,09:30pm ,83.0
17141,2.0,2016-01-19,09:30pm ,118.0
17142,2.0,2016-01-20,09:30pm ,90.0
17143,2.0,2016-01-21,09:30pm ,80.0
17144,2.0,2016-01-23,09:30pm ,28.0
17145,2.0,2016-01-25,09:30pm ,138.0
17146,2.0,2016-01-26,09:30pm ,115.0
17147,2.0,2016-01-27,09:30pm ,98.0
17148,2.0,2016-01-28,09:30pm ,89.0
17149,2.0,2016-01-31,09:30pm ,45.0
17150,2.0,2016-01-03,09:30pm ,15.0
17151,2.0,2016-01-30,09:30pm ,33.0
17152,2.0,2016-01-23,09:30pm ,28.0
17153,2.0,2016-02-01,09:30pm ,111.0
17154,2.0,2016-02-02,09:30pm ,118.0
17155,2.0,2016-02-03,09:30pm ,94.0
17156,2.0,2016-02-04,09:30pm ,65.0
17157,2.0,2016-02-05,09:30pm ,44.0
17158,2.0,2016-02-06,09:30pm ,29.0
17159,2.0,2016-02-07,09:30pm ,38.0
17160,2.0,2016-02-08,09:30pm ,97.0
17161,2.0,2016-02-09,09:30pm ,111.0
17162,2.0,2016-02-10,09:30pm ,95.0
17163,2.0,2016-02-11,09:30pm ,79.0
17164,2.0,2016-02-12,09:30pm ,39.0
17165,2.0,2016-02-13,09:30pm ,25.0
17166,2.0,2016-02-14,09:30pm ,45.0
17167,2.0,2016-02-15,09:30pm ,95.0
17168,2.0,2016-02-16,09:30pm ,76.0
17169,2.0,2016-02-17,09:30pm ,85.0
17170,2.0,2016-02-18,09:30pm ,80.0
17171,2.0,2016-02-19,09:30pm ,60.0
17172,2.0,2016-02-20,09:30pm ,35.0
17173,2.0,2016-02-21,09:30pm ,67.0
17174,2.0,2016-02-22,09:30pm ,57.0
17175,2.0,2016-02-23,09:30pm ,88.0
17176,2.0,2016-02-24,09:30pm ,93.0
17177,2.0,2016-02-25,09:30pm ,67.0
17178,2.0,2016-02-26,09:30pm ,34.0
17179,2.0,2016-02-27,09:30pm ,
17180,2.0,2016-02-28,09:30pm ,43.0
17181,2.0,2016-02-29,09:30pm ,117.0
17182,2.0,2016-03-01,09:30pm ,72.0
17183,2.0,2016-03-02,09:30pm ,101.0
17184,2.0,2016-03-03,09:30pm ,78.0
17185,2.0,2016-03-04,09:30pm ,45.0
17186,2.0,2016-03-05,09:30pm ,34.0
17187,2.0,2016-03-06,09:30pm ,62.0
17188,2.0,2016-03-07,09:30pm ,83.0
17189,2.0,2016-03-08,09:30pm ,71.0
17190,2.0,2016-03-09,09:30pm ,86.0
17191,2.0,2016-03-10,09:30pm ,57.0
17192,2.0,2016-03-11,09:30pm ,
17193,2.0,2016-03-12,09:30pm ,
17194,2.0,2016-03-13,09:30pm ,23.0
17195,2.0,2016-03-14,09:30pm ,22.0
17196,2.0,2016-03-15,09:30pm ,39.0
17197,2.0,2016-03-16,09:30pm ,28.0
17198,2.0,2016-03-17,09:30pm ,20.0
17199,2.0,2016-03-18,09:30pm ,26.0
17200,2.0,2016-03-19,09:30pm ,
17201,2.0,2016-03-20,09:30pm ,31.0
17202,2.0,2016-03-21,09:30pm ,108.0
17203,2.0,2016-03-22,09:30pm ,74.0
17204,2.0,2016-03-23,09:30pm ,84.0
17205,2.0,2016-03-24,09:30pm ,65.0
17206,2.0,2016-03-25,09:30pm ,40.0
17207,2.0,2016-03-26,09:30pm ,33.0
17208,2.0,2016-03-27,09:30pm ,53.0
17209,2.0,2016-03-28,09:30pm ,116.0
17210,2.0,2016-03-29,09:30pm ,100.0
17211,2.0,2016-03-30,09:30pm ,54.0
17212,2.0,2016-03-31,09:30pm ,64.0
17213,2.0,2016-04-14,09:30pm ,62.0
17214,2.0,2016-04-01,09:30pm ,38.0
17215,2.0,2016-04-02,09:30pm ,38.0
17216,2.0,2016-04-03,09:30pm ,52.0
17217,2.0,2016-04-04,09:30pm ,110.0
17218,2.0,2016-04-05,09:30pm ,87.0
17219,2.0,2016-04-06,09:30pm ,71.0
17220,2.0,2016-04-07,09:30pm ,77.0
17221,2.0,2016-04-08,09:30pm ,35.0
17222,2.0,2016-04-09,09:30pm ,21.0
17223,2.0,2016-04-13,09:30pm ,81.0
17224,2.0,2016-04-15,09:30pm ,23.0
17225,2.0,2016-04-17,09:30pm ,53.0
17226,2.0,2016-04-10,09:30pm ,52.0
17227,2.0,2016-04-11,09:30pm ,111.0
17228,2.0,2016-04-12,09:30pm ,119.0
17229,2.0,2016-04-16,09:30pm ,29.0
17230,2.0,2016-05-24,09:30pm ,
17231,2.0,2016-05-02,09:30pm ,
17232,2.0,2016-05-03,09:30pm ,
17233,2.0,2016-05-04,09:30pm ,
17234,2.0,2016-05-05,09:30pm ,29.0
17235,2.0,2016-05-06,09:30pm ,
17236,2.0,2016-05-08,09:30pm ,33.0
17237,2.0,2016-05-09,09:30pm ,
17238,2.0,2016-05-10,09:30pm ,
17239,2.0,2016-05-11,09:30pm ,
17240,2.0,2016-05-12,09:30pm ,
17241,2.0,2016-05-13,09:30pm ,
17242,2.0,2016-05-01,09:30pm ,41.0
17840,2.0,2015-08-04,10:30pm ,
17841,2.0,2015-08-05,10:30pm ,
17842,2.0,2015-08-06,10:30pm ,
17843,2.0,2015-08-07,10:30pm ,
17844,2.0,2015-08-08,10:30pm ,
17845,2.0,2015-08-09,10:30pm ,
17846,2.0,2015-08-10,10:30pm ,
17847,2.0,2015-08-11,10:30pm ,
17848,2.0,2015-08-12,10:30pm ,
17849,2.0,2015-08-13,10:30pm ,
17850,2.0,2015-08-14,10:30pm ,
17851,2.0,2015-08-15,10:30pm ,
17852,2.0,2015-08-16,10:30pm ,
17853,2.0,2015-08-17,10:30pm ,
17854,2.0,2015-08-18,10:30pm ,
17855,2.0,2015-08-19,10:30pm ,
17856,2.0,2015-08-20,10:30pm ,
17857,2.0,2015-08-21,10:30pm ,
17858,2.0,2015-08-22,10:30pm ,
17859,2.0,2015-08-23,10:30pm ,
17860,2.0,2015-08-24,10:30pm ,27
17861,2.0,2015-08-25,10:30pm ,32
17862,2.0,2015-08-26,10:30pm ,59
17863,2.0,2015-08-27,10:30pm ,31
17864,2.0,2015-08-28,10:30pm ,24
17865,2.0,2015-08-29,10:30pm ,
17866,2.0,2015-08-30,10:30pm ,25
17867,2.0,2015-08-31,10:30pm ,73
